"CIPCODE","CIPTitle","INSTNM","lat","lng"
11.0101,"Computer and Information Sciences, General.","University of Arkansas at Pine Bluff",34.24219,-92.02126
11.0101,"Computer and Information Sciences, General.","University of Arkansas at Pine Bluff",34.24219,-92.02126
11.0101,"Computer and Information Sciences, General.","Arkansas State University-Main Campus",35.84278,-90.68048
11.0101,"Computer and Information Sciences, General.","Arkansas State University-Main Campus",35.84278,-90.68048
11.0301,"Data Processing and Data Processing Technology/Technician.","Arkansas State University-Main Campus",35.84278,-90.68048
11.0501,"Computer Systems Analysis/Analyst.","Arkansas Tech University",35.29523,-93.13233
11.0103,"Information Technology.","Arkansas Tech University",35.29523,-93.13233
11.0103,"Information Technology.","Arkansas Tech University",35.29523,-93.13233
11.0101,"Computer and Information Sciences, General.","Arkansas Tech University",35.29523,-93.13233
11.0103,"Information Technology.","Arkansas Tech University",35.29523,-93.13233
11.0101,"Computer and Information Sciences, General.","University of Arkansas at Monticello",33.58979,-91.81297
11.0101,"Computer and Information Sciences, General.","University of Central Arkansas",35.0782,-92.45931
11.0701,"Computer Science.","University of Central Arkansas",35.0782,-92.45931
11.0101,"Computer and Information Sciences, General.","University of Central Arkansas",35.0782,-92.45931
11.0203,"Computer Programming, Vendor/Product Certification.","Cossatot Community College of the University of Arkansas",34.04339,-94.3673
11.1001,"Network and System Administration/Administrator.","East Arkansas Community College",35.03967,-90.76744
11.0102,"Artificial Intelligence.","East Arkansas Community College",35.03967,-90.76744
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","East Arkansas Community College",35.03967,-90.76744
11.9999,"Computer and Information Sciences and Support Services, Other.","East Arkansas Community College",35.03967,-90.76744
11.0901,"Computer Systems Networking and Telecommunications.","East Arkansas Community College",35.03967,-90.76744
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","East Arkansas Community College",35.03967,-90.76744
11.1001,"Network and System Administration/Administrator.","East Arkansas Community College",35.03967,-90.76744
11.0901,"Computer Systems Networking and Telecommunications.","East Arkansas Community College",35.03967,-90.76744
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","National Park Community College",34.51273,-93.11711
11.0101,"Computer and Information Sciences, General.","National Park Community College",34.51273,-93.11711
11.0101,"Computer and Information Sciences, General.","National Park Community College",34.51273,-93.11711
11.0101,"Computer and Information Sciences, General.","National Park Community College",34.51273,-93.11711
11.0701,"Computer Science.","Harding University",35.24961,-91.72901
11.0101,"Computer and Information Sciences, General.","Harding University",35.24961,-91.72901
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Harding University",35.24961,-91.72901
11.0103,"Information Technology.","Harding University",35.24961,-91.72901
11.0103,"Information Technology.","Harding University",35.24961,-91.72901
11.0701,"Computer Science.","Harding University",35.24961,-91.72901
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Harding University",35.24961,-91.72901
11.0101,"Computer and Information Sciences, General.","Henderson State University",34.12779,-93.06031
11.0701,"Computer Science.","Hendrix College",35.09972,-92.44202
11.0901,"Computer Systems Networking and Telecommunications.","Arkansas State University Mid-South",35.14574,-90.22285
11.0101,"Computer and Information Sciences, General.","Arkansas State University Mid-South",35.14574,-90.22285
11.1004,"Web/Multimedia Management and Webmaster.","Arkansas State University Mid-South",35.14574,-90.22285
11.0201,"Computer Programming/Programmer, General.","North Arkansas College",36.22053,-93.08732
11.0901,"Computer Systems Networking and Telecommunications.","North Arkansas College",36.22053,-93.08732
11.0101,"Computer and Information Sciences, General.","North Arkansas College",36.22053,-93.08732
11.0901,"Computer Systems Networking and Telecommunications.","North Arkansas College",36.22053,-93.08732
11.0101,"Computer and Information Sciences, General.","North Arkansas College",36.22053,-93.08732
11.0101,"Computer and Information Sciences, General.","Northwest Technical Institute",36.17862,-94.11643
11.0201,"Computer Programming/Programmer, General.","Northwest Technical Institute",36.17862,-94.11643
11.0701,"Computer Science.","Ouachita Baptist University",34.12505,-93.05244
11.0101,"Computer and Information Sciences, General.","College of the Ouachitas",34.37875,-92.82142
11.0201,"Computer Programming/Programmer, General.","College of the Ouachitas",34.37875,-92.82142
11.1003,"Computer and Information Systems Security/Information Assurance.","College of the Ouachitas",34.37875,-92.82142
11.0901,"Computer Systems Networking and Telecommunications.","College of the Ouachitas",34.37875,-92.82142
11.0101,"Computer and Information Sciences, General.","College of the Ouachitas",34.37875,-92.82142
11.0101,"Computer and Information Sciences, General.","College of the Ouachitas",34.37875,-92.82142
11.1002,"System, Networking, and LAN/WAN Management/Manager.","University of Arkansas Community College-Morrilton",35.17214,-92.72851
11.0701,"Computer Science.","Philander Smith College",34.73666,-92.28242
11.0701,"Computer Science.","Philander Smith College",34.73666,-92.28242
11.0901,"Computer Systems Networking and Telecommunications.","Phillips Community College of the University of Arkansas",34.54498,-90.61774
11.0901,"Computer Systems Networking and Telecommunications.","Phillips Community College of the University of Arkansas",34.54498,-90.61774
11.1001,"Network and System Administration/Administrator.","Phillips Community College of the University of Arkansas",34.54498,-90.61774
11.0901,"Computer Systems Networking and Telecommunications.","Phillips Community College of the University of Arkansas",34.54498,-90.61774
11.1002,"System, Networking, and LAN/WAN Management/Manager.","Phillips Community College of the University of Arkansas",34.54498,-90.61774
11.9999,"Computer and Information Sciences and Support Services, Other.","Phillips Community College of the University of Arkansas",34.54498,-90.61774
11.0901,"Computer Systems Networking and Telecommunications.","Southeast Arkansas College",34.2098,-92.02473
11.0901,"Computer Systems Networking and Telecommunications.","Southeast Arkansas College",34.2098,-92.02473
11.0101,"Computer and Information Sciences, General.","University of Arkansas Community College-Hope",33.64791,-93.58453
11.0101,"Computer and Information Sciences, General.","University of Arkansas Community College-Hope",33.64791,-93.58453
11.0101,"Computer and Information Sciences, General.","University of Arkansas Community College-Hope",33.64791,-93.58453
11.0401,"Information Science/Studies.","Rich Mountain Community College",34.59079,-94.2197
11.1003,"Computer and Information Systems Security/Information Assurance.","Rich Mountain Community College",34.59079,-94.2197
11.0101,"Computer and Information Sciences, General.","Williams Baptist College",36.12682,-90.93988
11.0101,"Computer and Information Sciences, General.","South Arkansas Community College",33.20945,-92.66609
11.0101,"Computer and Information Sciences, General.","South Arkansas Community College",33.20945,-92.66609
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","South Arkansas Community College",33.20945,-92.66609
11.0101,"Computer and Information Sciences, General.","Southern Arkansas University Main Campus",33.2912,-93.23509
11.0101,"Computer and Information Sciences, General.","Southern Arkansas University Main Campus",33.2912,-93.23509
11.9999,"Computer and Information Sciences and Support Services, Other.","Southern Arkansas University Tech",33.63037,-92.7195
11.0101,"Computer and Information Sciences, General.","Southern Arkansas University Tech",33.63037,-92.7195
11.0101,"Computer and Information Sciences, General.","Southern Arkansas University Tech",33.63037,-92.7195
11.0899,"Computer Software and Media Applications, Other.","Southern Arkansas University Tech",33.63037,-92.7195
11.0101,"Computer and Information Sciences, General.","Southern Arkansas University Tech",33.63037,-92.7195
11.0804,"Modeling, Virtual Environments and Simulation.","Southern Arkansas University Tech",33.63037,-92.7195
11.0101,"Computer and Information Sciences, General.","University of Arkansas-Fort Smith",35.38535,-94.37407
11.0101,"Computer and Information Sciences, General.","University of Arkansas-Fort Smith",35.38535,-94.37407
11.0202,"Computer Programming, Specific Applications.","Academy of Art University",37.78775,-122.4007
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Academy of Art University",37.78775,-122.4007
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Academy of Art University",37.78775,-122.4007
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Academy of Art University",37.78775,-122.4007
11.0801,"Web Page, Digital/Multimedia and Information Resources Design.","Academy of Art University",37.78775,-122.4007
11.0201,"Computer Programming/Programmer, General.","ITT Technical Institute-Rancho Cordova",38.59172,-121.2815
11.1002,"System, Networking, and LAN/WAN Management/Manager.","ITT Technical Institute-Rancho Cordova",38.59172,-121.2815
11.1003,"Computer and Information Systems Security/Information Assurance.","ITT Technical Institute-Rancho Cordova",38.59172,-121.2815
11.0201,"Computer Programming/Programmer, General.","ITT Technical Institute-Rancho Cordova",38.59172,-121.2815
11.0103,"Information Technology.","College of Alameda",37.78239,-122.2793
11.0103,"Information Technology.","College of Alameda",37.78239,-122.2793
